"TRIP_ID","CALL_TYPE","ORIGIN_CALL","ORIGIN_STAND","TAXI_ID","TIMESTAMP","DAY_TYPE","MISSING_DATA","POLYLINE"
"T157","A","81753",NA,"20000017","1412065619","A","False","[[-8.567667,41.172309],[-8.567658,41.172309],[-8.567658,41.172309],[-8.567658,41.172309],[-8.567649,41.172309],[-8.567649,41.172309],[-8.56764,41.1723],[-8.56764,41.172309],[-8.567649,41.172309],[-8.567631,41.172309],[-8.567577,41.172255],[-8.567343,41.17176]]"
"T158","A","2002",NA,"20000698","1412617360","A","False","[[-8.620038,41.146839],[-8.619993,41.146884],[-8.620011,41.146884],[-8.620038,41.146893],[-8.61993,41.146497],[-8.619561,41.146137],[-8.618256,41.146326],[-8.617563,41.145975],[-8.617365,41.145084],[-8.617401,41.145093]]"
"T159","C",NA,NA,"20000391","1412617161","A","False","[[-8.633952,41.1525],[-8.632368,41.152653],[-8.631468,41.15259],[-8.63118,41.151798],[-8.630793,41.151654],[-8.630739,41.151654],[-8.630523,41.151627],[-8.629533,41.151537],[-8.628921,41.151681],[-8.628867,41.151942],[-8.628849,41.152041],[-8.628813,41.152113],[-8.628822,41.152167],[-8.628831,41.152257],[-8.628777,41.152293],[-8.628777,41.152311],[-8.628786,41.152284],[-8.628795,41.152275],[-8.628822,41.152284],[-8.628831,41.152302],[-8.628831,41.152293],[-8.628732,41.152536],[-8.628714,41.153535]]"
"T160","A","15427",NA,"20000657","1412617328","A","False","[[-8.649279,41.171832],[-8.649576,41.17203],[-8.650602,41.172858],[-8.651574,41.173641],[-8.65287,41.173785],[-8.653428,41.173668],[-8.653608,41.173803],[-8.653635,41.173839],[-8.653725,41.173911],[-8.653842,41.174001],[-8.653932,41.174055]]"
"T161","C",NA,NA,"20000429","1412616773","A","False","[[-8.6211,41.155668],[-8.621073,41.155659],[-8.620218,41.155434],[-8.619273,41.155263],[-8.61858,41.155182],[-8.617653,41.155083],[-8.61597,41.154759],[-8.614224,41.154417],[-8.613441,41.154201],[-8.613369,41.15412],[-8.61336,41.154102],[-8.613018,41.153688],[-8.612127,41.153643],[-8.610345,41.15358],[-8.608122,41.153526],[-8.607996,41.153472],[-8.607762,41.153454],[-8.606403,41.153337],[-8.606673,41.15232],[-8.607033,41.151915],[-8.607078,41.151816],[-8.60715,41.151717],[-8.60724,41.151546],[-8.60724,41.151519],[-8.60724,41.151492],[-8.607249,41.151483],[-8.607375,41.151195],[-8.60715,41.151042],[-8.607141,41.151015],[-8.607123,41.151015],[-8.606817,41.150979],[-8.606799,41.150961],[-8.6067,41.150952],[-8.606358,41.150988],[-8.606304,41.150952],[-8.606286,41.15097],[-8.605989,41.150979],[-8.605188,41.151006],[-8.604513,41.151015],[-8.603613,41.151033],[-8.602218,41.151078],[-8.600949,41.151087],[-8.60085,41.151105],[-8.600247,41.151141],[-8.600256,41.15034],[-8.600445,41.14962],[-8.600409,41.14953],[-8.599878,41.149386],[-8.598879,41.148981]]"
"T162","B",NA,"17","20000249","1412617225","A","False","[[-8.632323,41.16438],[-8.632323,41.164389],[-8.632368,41.164335],[-8.632368,41.164362],[-8.632368,41.16438],[-8.632386,41.164326],[-8.633412,41.16375],[-8.633493,41.163282],[-8.632854,41.162481],[-8.631891,41.16231],[-8.630064,41.163156],[-8.628615,41.163579],[-8.627958,41.163543],[-8.62641,41.163453],[-8.625483,41.163417],[-8.625474,41.163399],[-8.625483,41.163372],[-8.625474,41.163381],[-8.625042,41.163354]]"
"T163","B",NA,"25","20000171","1412617178","A","False","[[-8.617653,41.146254],[-8.617608,41.145849],[-8.617482,41.145363],[-8.616798,41.144922],[-8.615502,41.145597],[-8.615223,41.146902],[-8.615142,41.147037],[-8.61516,41.147037],[-8.615178,41.147055],[-8.615196,41.147073],[-8.615835,41.147271],[-8.616087,41.147244],[-8.617401,41.147217],[-8.617914,41.147226],[-8.618157,41.148135],[-8.618886,41.148585],[-8.619516,41.148405],[-8.620038,41.147811],[-8.620929,41.147406],[-8.621343,41.147469],[-8.621784,41.147541],[-8.622621,41.147766]]"
"T164","A","41519",NA,"20000410","1412617430","A","False","[[-8.634987,41.158881],[-8.633988,41.158683],[-8.632143,41.158404],[-8.631711,41.158305],[-8.631405,41.158233]]"
"T166","B",NA,"57","20000407","1412616796","A","False","[[-8.610876,41.14557],[-8.610885,41.145624],[-8.610894,41.145768],[-8.610408,41.146173],[-8.609769,41.146659],[-8.609418,41.146848],[-8.608905,41.14701],[-8.608806,41.147433],[-8.609724,41.14764],[-8.610066,41.147703],[-8.610075,41.147703],[-8.610102,41.147703],[-8.611011,41.147838],[-8.612406,41.148072],[-8.620605,41.147523],[-8.621712,41.147532],[-8.623368,41.147964],[-8.624736,41.148432],[-8.625204,41.148612],[-8.625708,41.149665],[-8.625924,41.151114],[-8.626275,41.152626],[-8.62659,41.152671],[-8.626572,41.152671],[-8.62695,41.152554],[-8.628255,41.152491],[-8.63001,41.15259],[-8.630082,41.152599],[-8.630199,41.152617],[-8.631576,41.15268],[-8.632548,41.152707],[-8.633421,41.152626],[-8.633853,41.152572],[-8.63388,41.152572],[-8.634222,41.152545],[-8.635122,41.152437],[-8.635482,41.152455],[-8.635788,41.152473],[-8.636184,41.152527],[-8.636841,41.152671],[-8.637021,41.152725],[-8.637723,41.152878],[-8.638479,41.153067],[-8.640018,41.153418]]"
"T167","B",NA,"15","20000109","1412617121","A","False","[[-8.585649,41.148567],[-8.585721,41.148693],[-8.585694,41.148846],[-8.58582,41.148963],[-8.586459,41.148981],[-8.587611,41.149242],[-8.589024,41.149638],[-8.590653,41.150061],[-8.592354,41.15052],[-8.593722,41.150952],[-8.594577,41.152014],[-8.595207,41.153913],[-8.595324,41.154471],[-8.595351,41.154507],[-8.595378,41.154903],[-8.595198,41.155308],[-8.594955,41.155731],[-8.594487,41.156532],[-8.593866,41.157639],[-8.593443,41.158413],[-8.593389,41.158512],[-8.593767,41.158836],[-8.594523,41.15907],[-8.594703,41.159124],[-8.594784,41.159151],[-8.595027,41.159223]]"
"T168","A","2002",NA,"20000180","1412617017","A","False","[[-8.624331,41.179554],[-8.624349,41.179554],[-8.624367,41.179563],[-8.624394,41.179554],[-8.623872,41.179464],[-8.623917,41.178645],[-8.624583,41.177817],[-8.62416,41.17761],[-8.622819,41.177358],[-8.621127,41.176836],[-8.620272,41.176377],[-8.62029,41.175342],[-8.620101,41.174883],[-8.618679,41.17509],[-8.616654,41.175351],[-8.614881,41.175585],[-8.614773,41.175603],[-8.614449,41.175648],[-8.61417,41.175693],[-8.614017,41.175711],[-8.613684,41.174982],[-8.613495,41.174289],[-8.612802,41.174226],[-8.610588,41.174136],[-8.609202,41.173821],[-8.607528,41.172831],[-8.606142,41.171661],[-8.605962,41.171553],[-8.60598,41.171544],[-8.605989,41.171553],[-8.605602,41.171337],[-8.605332,41.1705],[-8.606475,41.168988]]"
"T169","C",NA,NA,"20000649","1412616811","A","False","[[-8.582634,41.18067],[-8.582526,41.180625],[-8.581887,41.18031],[-8.582715,41.180895],[-8.582337,41.181615],[-8.581464,41.182407],[-8.580591,41.183604],[-8.579655,41.184342],[-8.578782,41.185197],[-8.57799,41.185791],[-8.578377,41.186484],[-8.578836,41.187366],[-8.57799,41.187573],[-8.577855,41.1885],[-8.577342,41.188779],[-8.577342,41.188815],[-8.5779,41.188437],[-8.577954,41.1876],[-8.576649,41.187753],[-8.576775,41.187168],[-8.577684,41.185935],[-8.578152,41.185638],[-8.579115,41.184891],[-8.580015,41.184072],[-8.580582,41.183649],[-8.581104,41.18292],[-8.580555,41.182596],[-8.581338,41.181894],[-8.581698,41.180931],[-8.581743,41.180598],[-8.582211,41.179995],[-8.582724,41.178195],[-8.582832,41.177844],[-8.583696,41.176269],[-8.5842,41.175351],[-8.5842,41.175333],[-8.584263,41.175162],[-8.584794,41.174073],[-8.585604,41.172408],[-8.586324,41.171013],[-8.586882,41.169888],[-8.587179,41.169312],[-8.587179,41.169321],[-8.587188,41.169321],[-8.587746,41.168853],[-8.588907,41.168646]]"
"T170","A","67507",NA,"20000128","1412617130","A","False","[[-8.642394,41.165181],[-8.643699,41.165352],[-8.645661,41.165631],[-8.6472,41.165937],[-8.647371,41.165955],[-8.647965,41.165064],[-8.648586,41.165262],[-8.649387,41.165487],[-8.649756,41.164956],[-8.649189,41.164524],[-8.648901,41.164398],[-8.648388,41.164236],[-8.648604,41.163777],[-8.649027,41.163255],[-8.64936,41.162418],[-8.64918,41.16051],[-8.64954,41.158773],[-8.648829,41.157099],[-8.64846,41.155767],[-8.648343,41.155029],[-8.649072,41.154588],[-8.649117,41.154516],[-8.649729,41.154183],[-8.650251,41.154039],[-8.650224,41.154048]]"
"T171","B",NA,"35","20000685","1412616790","A","False","[[-8.649567,41.167197],[-8.649585,41.167242],[-8.649603,41.16726],[-8.649603,41.167278],[-8.649693,41.166945],[-8.649855,41.166711],[-8.649936,41.166711],[-8.649945,41.166684],[-8.649873,41.166603],[-8.649855,41.166576],[-8.650008,41.166189],[-8.650044,41.165838],[-8.650224,41.165424],[-8.650341,41.165136],[-8.650395,41.164596],[-8.650395,41.164551],[-8.650404,41.164542],[-8.650413,41.16447],[-8.650449,41.164362],[-8.650413,41.164326],[-8.650449,41.164227],[-8.650485,41.164155],[-8.650584,41.163858],[-8.650656,41.163633],[-8.650683,41.163552],[-8.650701,41.163534],[-8.650701,41.163534],[-8.650701,41.163534],[-8.650719,41.163417],[-8.650764,41.16321],[-8.650764,41.163201],[-8.65089,41.162868],[-8.650917,41.16276],[-8.650953,41.162625],[-8.650971,41.162616],[-8.651016,41.162445],[-8.651034,41.162337],[-8.651061,41.162157],[-8.651169,41.161608],[-8.651169,41.161581],[-8.650827,41.161482],[-8.650332,41.160384],[-8.649603,41.158431],[-8.649585,41.157378],[-8.650809,41.157819],[-8.651574,41.157828],[-8.652303,41.157369],[-8.652555,41.156541]]"
"T172","A","65127",NA,"20000054","1412617212","A","False","[[-8.617761,41.150052],[-8.617761,41.150043],[-8.617761,41.150043],[-8.61777,41.150043],[-8.617779,41.150025],[-8.61777,41.150034],[-8.617788,41.150034],[-8.617779,41.150025],[-8.617779,41.150016],[-8.617662,41.149584],[-8.617743,41.149026],[-8.617977,41.148396],[-8.61822,41.148414],[-8.618661,41.148549],[-8.61948,41.148477],[-8.620209,41.148594],[-8.620713,41.148819],[-8.620758,41.149233],[-8.620821,41.149863],[-8.620902,41.150448]]"
"T173","B",NA,"60","20000118","1412616610","A","False","[[-8.609724,41.151222],[-8.609715,41.151222],[-8.609607,41.151339],[-8.609598,41.151348],[-8.609634,41.151672],[-8.609985,41.152725],[-8.609904,41.153463],[-8.609301,41.15358],[-8.609499,41.153706],[-8.609958,41.15367],[-8.611362,41.153679],[-8.611956,41.153706],[-8.612019,41.154264],[-8.61246,41.155101],[-8.613117,41.155146],[-8.613117,41.155137],[-8.613126,41.155137],[-8.613162,41.155146],[-8.614422,41.155461],[-8.616429,41.155776],[-8.617554,41.156001],[-8.61759,41.156028],[-8.617599,41.156019],[-8.617914,41.156379],[-8.617797,41.157171],[-8.616879,41.158269],[-8.61714,41.15934],[-8.616834,41.160654],[-8.616564,41.161824],[-8.616357,41.162913],[-8.61633,41.163192],[-8.617671,41.163561],[-8.619633,41.163804],[-8.620641,41.16393],[-8.622171,41.164119],[-8.623908,41.164353],[-8.624466,41.16438],[-8.624466,41.164353],[-8.62578,41.164596],[-8.626851,41.164722],[-8.627787,41.16483],[-8.628642,41.164938],[-8.629929,41.1651],[-8.630928,41.165037],[-8.631855,41.164587],[-8.633538,41.163777],[-8.63523,41.163912],[-8.635842,41.164128],[-8.635824,41.164137],[-8.635824,41.164128],[-8.636508,41.164371],[-8.637696,41.164623],[-8.63973,41.165226],[-8.641737,41.166882],[-8.643582,41.168421],[-8.64531,41.169897],[-8.647029,41.171319],[-8.648667,41.172687],[-8.650431,41.174091],[-8.651961,41.175324]]"
"T174","C",NA,NA,"20000624","1412611978","A","False","[[-8.585649,41.148477],[-8.585712,41.148954],[-8.587035,41.14908],[-8.588025,41.149404],[-8.588412,41.14863],[-8.589015,41.147325],[-8.589051,41.147226],[-8.589042,41.14719],[-8.58825,41.147217],[-8.587179,41.147271],[-8.58618,41.147001],[-8.584659,41.146578],[-8.583597,41.145687],[-8.582472,41.144904],[-8.580816,41.14503],[-8.57961,41.145651],[-8.579367,41.145876],[-8.578926,41.146101],[-8.580159,41.147154],[-8.578926,41.148999],[-8.579088,41.151069],[-8.581302,41.15304],[-8.583075,41.155659],[-8.582427,41.158908],[-8.581086,41.162436],[-8.5824,41.165289],[-8.585541,41.166711],[-8.587188,41.167188],[-8.588484,41.167953],[-8.590086,41.168862],[-8.591922,41.17005],[-8.593569,41.171202],[-8.594775,41.172777],[-8.59365,41.175576],[-8.593164,41.178996],[-8.593281,41.183073],[-8.594694,41.187402],[-8.593191,41.191209],[-8.590734,41.194647],[-8.588061,41.197689],[-8.586234,41.1993],[-8.588241,41.198436],[-8.59167,41.197356],[-8.595675,41.197194],[-8.600625,41.198805],[-8.606439,41.200155],[-8.612892,41.201244],[-8.618877,41.203134],[-8.624286,41.205492],[-8.629677,41.207247],[-8.635455,41.206464],[-8.641224,41.204772],[-8.647038,41.203341],[-8.652942,41.202387],[-8.658054,41.200731],[-8.662374,41.197608],[-8.665884,41.194458],[-8.667306,41.19057],[-8.669718,41.187411],[-8.673219,41.186772],[-8.675568,41.184675],[-8.677422,41.184171],[-8.677818,41.184882],[-8.677926,41.185116],[-8.678376,41.185881],[-8.678358,41.186205],[-8.677089,41.186619],[-8.675784,41.187159],[-8.674416,41.187726],[-8.674317,41.18778],[-8.674263,41.187825],[-8.674326,41.187924],[-8.674317,41.18787],[-8.674353,41.187807],[-8.674353,41.187807],[-8.674353,41.187798],[-8.674353,41.187798],[-8.674353,41.187807],[-8.674353,41.187798],[-8.674353,41.187789],[-8.674344,41.187798],[-8.674344,41.187807],[-8.674362,41.187816],[-8.674362,41.187834],[-8.674362,41.187816],[-8.674362,41.187798],[-8.674389,41.187798],[-8.674416,41.187798],[-8.674443,41.187798],[-8.674425,41.187798],[-8.674398,41.187807],[-8.674353,41.187816],[-8.674344,41.187816],[-8.674344,41.187816],[-8.674362,41.187816],[-8.674389,41.187825],[-8.674389,41.187825],[-8.674362,41.187825],[-8.674344,41.187807],[-8.674362,41.187789],[-8.674371,41.187798],[-8.674371,41.187807],[-8.674344,41.187807],[-8.674326,41.187789],[-8.674317,41.187789],[-8.674344,41.187807],[-8.674371,41.187816],[-8.674407,41.187816],[-8.674425,41.187807],[-8.674416,41.187798],[-8.674398,41.187789],[-8.674398,41.187789],[-8.674407,41.18778],[-8.67438,41.18778],[-8.674371,41.187789],[-8.674371,41.187807],[-8.674371,41.187807],[-8.67438,41.187816],[-8.674389,41.187816],[-8.674407,41.187825],[-8.674416,41.187816],[-8.674416,41.187816],[-8.674416,41.187825],[-8.674398,41.187816],[-8.67438,41.187807],[-8.67438,41.187789],[-8.67438,41.18778],[-8.674389,41.187798],[-8.674398,41.187807],[-8.674407,41.187807],[-8.674407,41.187816],[-8.674407,41.187825],[-8.674389,41.187825],[-8.67438,41.187843],[-8.674362,41.187843],[-8.674362,41.187834],[-8.67438,41.187816],[-8.674389,41.187807],[-8.67438,41.187816],[-8.674398,41.187816],[-8.674407,41.187816],[-8.674389,41.187816],[-8.674371,41.187816],[-8.67438,41.187816],[-8.674398,41.187816],[-8.674407,41.187816],[-8.674398,41.187825],[-8.674461,41.18778],[-8.674461,41.187789],[-8.674461,41.18778],[-8.674461,41.187789],[-8.674461,41.187789],[-8.674461,41.187798],[-8.674461,41.187798],[-8.674452,41.187789],[-8.674434,41.18778],[-8.674434,41.18778],[-8.674434,41.18778],[-8.674443,41.18778],[-8.674443,41.187798],[-8.674452,41.187807],[-8.674461,41.187825],[-8.67447,41.187834],[-8.674479,41.187843],[-8.674497,41.187852],[-8.674515,41.187852],[-8.674524,41.187852],[-8.674524,41.187843],[-8.674515,41.187834],[-8.674497,41.187825],[-8.674488,41.187816],[-8.674479,41.187807],[-8.67447,41.187798],[-8.674452,41.187789],[-8.674443,41.18778],[-8.674452,41.18778],[-8.674452,41.18778],[-8.674461,41.187789],[-8.674461,41.187807],[-8.674461,41.187807],[-8.674452,41.187816],[-8.674452,41.187816],[-8.674461,41.187816],[-8.67447,41.187807],[-8.674461,41.187807],[-8.674461,41.187798],[-8.674452,41.187798],[-8.674443,41.187789],[-8.674443,41.187789],[-8.674443,41.187789],[-8.674443,41.18778],[-8.674443,41.187771],[-8.674452,41.18778],[-8.674452,41.187789],[-8.674452,41.187789],[-8.674452,41.187789],[-8.674452,41.187789],[-8.674443,41.187789],[-8.674434,41.187789],[-8.674434,41.187789],[-8.674443,41.187789],[-8.674443,41.187798],[-8.674443,41.187798],[-8.674452,41.187807],[-8.674461,41.187816],[-8.674461,41.187816],[-8.674461,41.187807],[-8.674461,41.187816],[-8.67447,41.187816],[-8.674479,41.187816],[-8.67447,41.187816],[-8.674461,41.187807],[-8.674452,41.187789],[-8.674443,41.187798],[-8.674425,41.187789],[-8.674416,41.18778],[-8.674416,41.18778],[-8.674443,41.187789],[-8.674461,41.187789],[-8.674452,41.18778],[-8.674443,41.18778],[-8.674443,41.187771],[-8.674461,41.18778],[-8.674461,41.18778],[-8.674461,41.187789],[-8.674461,41.187789],[-8.674488,41.187807],[-8.674488,41.187798],[-8.674488,41.187798],[-8.67447,41.187798],[-8.674479,41.187798],[-8.674461,41.187789],[-8.674461,41.187798],[-8.674452,41.187798],[-8.674434,41.187789],[-8.674407,41.18778],[-8.674416,41.187789],[-8.674398,41.187771],[-8.67438,41.187762],[-8.674389,41.187762],[-8.67438,41.187744],[-8.674398,41.187753],[-8.674416,41.187753],[-8.674434,41.187771],[-8.674425,41.187771],[-8.674434,41.18778],[-8.674434,41.18778],[-8.674452,41.187789],[-8.674461,41.18778],[-8.674479,41.187789],[-8.674479,41.187789],[-8.67447,41.187789],[-8.674461,41.187798],[-8.674434,41.18778],[-8.674407,41.18778],[-8.67438,41.187762],[-8.674398,41.187771],[-8.674416,41.18778],[-8.674443,41.187789],[-8.674479,41.187789],[-8.674488,41.187789],[-8.674506,41.187807],[-8.674497,41.187807],[-8.674497,41.187798],[-8.674497,41.187798],[-8.674488,41.187798],[-8.674488,41.187789],[-8.674488,41.187789],[-8.674488,41.187798],[-8.67447,41.187789],[-8.674488,41.18778],[-8.674479,41.187771],[-8.674497,41.187771],[-8.674497,41.187771],[-8.674479,41.187771],[-8.674461,41.18778],[-8.674452,41.187789],[-8.674452,41.187789],[-8.674479,41.187798],[-8.674479,41.187789],[-8.67447,41.18778],[-8.67447,41.18778],[-8.674461,41.18778],[-8.67447,41.18778],[-8.67447,41.18778],[-8.674479,41.187789],[-8.674488,41.187807],[-8.674479,41.187807],[-8.674461,41.187798],[-8.674452,41.18778],[-8.67447,41.187771],[-8.674497,41.18778],[-8.674506,41.187771],[-8.674515,41.18778],[-8.674515,41.18778],[-8.674515,41.187789],[-8.674515,41.187798],[-8.674497,41.187789],[-8.67447,41.187789],[-8.674452,41.18778],[-8.674443,41.18778],[-8.674434,41.187771],[-8.674434,41.187762],[-8.674425,41.187753],[-8.674434,41.187753],[-8.674443,41.187753],[-8.674461,41.187762],[-8.67447,41.187771],[-8.67447,41.187771],[-8.67447,41.18778],[-8.674461,41.187771],[-8.674452,41.187771],[-8.674452,41.187771],[-8.674443,41.187771],[-8.674434,41.187771],[-8.674425,41.187762],[-8.674425,41.187762],[-8.674452,41.187771],[-8.67447,41.187771],[-8.674479,41.187771],[-8.674479,41.187762],[-8.674479,41.187771],[-8.67447,41.187771],[-8.674461,41.18778],[-8.674452,41.18778],[-8.674452,41.187771],[-8.674452,41.18778],[-8.674416,41.187762],[-8.675181,41.18742],[-8.675559,41.18751],[-8.675379,41.188356],[-8.675523,41.188374],[-8.675532,41.188365],[-8.676234,41.187942],[-8.678277,41.188995],[-8.68059,41.189013],[-8.681697,41.189832],[-8.681814,41.190192],[-8.680302,41.19147],[-8.678403,41.19021],[-8.675901,41.189616],[-8.675136,41.189454],[-8.673552,41.189229],[-8.671122,41.188896],[-8.669079,41.187366],[-8.666883,41.188122],[-8.667036,41.190588],[-8.665767,41.194062],[-8.662617,41.197257],[-8.658945,41.199876],[-8.654418,41.202054],[-8.648991,41.202918],[-8.644122,41.203881],[-8.638974,41.205231],[-8.633466,41.206833],[-8.627742,41.206779],[-8.622585,41.204646],[-8.617257,41.202342],[-8.611659,41.200866],[-8.605845,41.199831],[-8.600292,41.198571],[-8.595702,41.197068],[-8.59176,41.196474],[-8.591031,41.194701],[-8.591958,41.193504],[-8.592192,41.192811],[-8.592516,41.192118],[-8.592831,41.191614],[-8.593119,41.191254]]"
"T175","A","49729",NA,"20000453","1412617220","A","False","[[-8.663769,41.160492],[-8.664138,41.160348],[-8.664147,41.159817],[-8.663517,41.15898],[-8.66349,41.158944],[-8.663418,41.158854],[-8.66232,41.159142],[-8.660421,41.159898],[-8.658657,41.160591],[-8.657433,41.161176],[-8.65611,41.161869],[-8.655705,41.162076],[-8.655696,41.162076],[-8.655507,41.162184],[-8.654103,41.162013],[-8.652762,41.161779],[-8.651826,41.161626],[-8.65161,41.16159],[-8.65161,41.16159]]"
"T176","C",NA,NA,"20000488","1412617459","A","False","[[-8.604576,41.158602],[-8.604612,41.158719],[-8.604594,41.158791]]"
"T177","B",NA,"18","20000163","1412617383","A","False","[[-8.619867,41.148036],[-8.619885,41.148036],[-8.620218,41.147676],[-8.621433,41.147505],[-8.621559,41.147505],[-8.621577,41.147505],[-8.622081,41.147631],[-8.623062,41.147901]]"
"T178","B",NA,"40","20000261","1412616424","A","False","[[-8.674092,41.15385],[-8.67411,41.153805],[-8.673912,41.154318],[-8.67339,41.154741],[-8.673192,41.15484],[-8.672058,41.1552],[-8.670294,41.156046],[-8.667954,41.156964],[-8.665686,41.157855],[-8.664768,41.158278],[-8.664795,41.158278],[-8.665002,41.158422],[-8.665992,41.159511],[-8.66691,41.16078],[-8.666703,41.161491],[-8.664543,41.161896],[-8.6634,41.162562],[-8.663382,41.162562],[-8.663229,41.162967],[-8.663121,41.163399],[-8.66313,41.163399],[-8.663121,41.16339],[-8.66313,41.163399],[-8.66313,41.163399],[-8.66313,41.163399],[-8.662986,41.163615],[-8.662239,41.164497],[-8.661357,41.16555],[-8.660646,41.166333],[-8.66061,41.166396],[-8.659791,41.167413],[-8.659224,41.168088],[-8.659134,41.168196],[-8.6589,41.168457],[-8.65872,41.168673],[-8.658558,41.168853],[-8.658513,41.16888],[-8.658513,41.168898],[-8.658441,41.169033],[-8.659719,41.169726],[-8.661483,41.171121],[-8.662608,41.172561],[-8.662068,41.173902],[-8.66187,41.174811],[-8.661771,41.174937],[-8.661654,41.175009],[-8.661591,41.175045],[-8.661573,41.175045],[-8.661528,41.175072],[-8.661429,41.175108],[-8.661411,41.175099],[-8.661393,41.175117],[-8.66124,41.175198],[-8.661204,41.175234],[-8.661213,41.175243],[-8.661186,41.175261],[-8.661123,41.175279],[-8.66106,41.175306],[-8.661024,41.175324],[-8.660961,41.17536],[-8.660925,41.17545],[-8.661033,41.175621],[-8.661033,41.17563],[-8.661042,41.175639],[-8.66106,41.175639],[-8.661069,41.17563],[-8.661078,41.17563],[-8.661069,41.175639],[-8.661069,41.175639],[-8.661105,41.175684],[-8.661258,41.175846],[-8.661267,41.175855]]"
"T179","B",NA,"49","20000452","1412616445","A","False","[[-8.602875,41.179635],[-8.602866,41.179635],[-8.602884,41.179635],[-8.603478,41.17977],[-8.603703,41.17986],[-8.603748,41.179869],[-8.60373,41.17986],[-8.60418,41.179995],[-8.604297,41.180049],[-8.604333,41.180067],[-8.604324,41.180067],[-8.604315,41.180058],[-8.604333,41.180085],[-8.604333,41.18013],[-8.604315,41.180166],[-8.604297,41.180139],[-8.604297,41.180085],[-8.604333,41.180058],[-8.604333,41.18004],[-8.604315,41.18004],[-8.604324,41.180049],[-8.604342,41.180049],[-8.60436,41.180058],[-8.604585,41.180121],[-8.605215,41.180157],[-8.605458,41.179599],[-8.605728,41.179185],[-8.606016,41.178879],[-8.607033,41.177808],[-8.607942,41.176935],[-8.608347,41.175792],[-8.608482,41.175423],[-8.607312,41.175198],[-8.606727,41.174856],[-8.606043,41.17419],[-8.606025,41.174163],[-8.605971,41.174001],[-8.60535,41.172624],[-8.605467,41.171499],[-8.604477,41.171247],[-8.604342,41.171256],[-8.604342,41.171238],[-8.60418,41.171283],[-8.603811,41.171346],[-8.602326,41.171256],[-8.600535,41.171166],[-8.59887,41.171328],[-8.597223,41.171652],[-8.595387,41.171841],[-8.593839,41.171211],[-8.592318,41.170158],[-8.590266,41.168844],[-8.587809,41.167395],[-8.584614,41.166549],[-8.581941,41.164398],[-8.5815,41.161212],[-8.582607,41.158854],[-8.583291,41.156577],[-8.582679,41.154102],[-8.582526,41.152617],[-8.582238,41.15151],[-8.58348,41.150781],[-8.583876,41.149755],[-8.584182,41.148828],[-8.584479,41.147901],[-8.584983,41.146965],[-8.5851,41.146731],[-8.586423,41.147145],[-8.586648,41.147613],[-8.586081,41.14836],[-8.585919,41.148801]]"
"T180","C",NA,NA,"20000403","1412617253","A","False","[[-8.60517,41.149647],[-8.60517,41.149638],[-8.605989,41.1498],[-8.606475,41.149917],[-8.607024,41.150034],[-8.60706,41.15007],[-8.607087,41.150097],[-8.607096,41.150097],[-8.607078,41.150088],[-8.607447,41.149818],[-8.607978,41.148729],[-8.608626,41.147631],[-8.609445,41.147505],[-8.610444,41.147847],[-8.610471,41.14791],[-8.610507,41.147901],[-8.611389,41.147559]]"
