Points
[[-8.632746, 41.14692], [-8.63245524489796, 41.1511142970039], [-8.63216448979592, 41.1517222163265], [-8.63187373469388, 41.1493380244898], [-8.63158297959184, 41.1498597606679], [-8.6312922244898, 41.1529259053803], [-8.63100146938775, 41.1540676962785], [-8.63071071428571, 41.1526832814499], [-8.63041995918367, 41.1482004453244], [-8.63012920408163, 41.1469493016582], [-8.62983844897959, 41.1504900816327], [-8.62954769387755, 41.1507969897959], [-8.62925693877551, 41.1511038979592], [-8.62896618367347, 41.1516524387755], [-8.62867542857143, 41.1523063943249], [-8.62838467346939, 41.1506076675985], [-8.62809391836735, 41.1489089408722], [-8.62780316326531, 41.1472102141459], [-8.62751240816326, 41.1455114874196], [-8.62722165306122, 41.1447146899019], [-8.62693089795918, 41.1447486742645], [-8.62664014285714, 41.1447720806224], [-8.6263493877551, 41.1447288991716], [-8.62605863265306, 41.1446857177208], [-8.62576787755102, 41.14464253627], [-8.62547712244898, 41.1445993548192], [-8.62518636734694, 41.1445561733684], [-8.6248956122449, 41.1445129919176], [-8.62460485714286, 41.1444698104668], [-8.62431410204082, 41.144426629016], [-8.62402334693878, 41.1443834475652], [-8.62373259183673, 41.1443046734694], [-8.62344183673469, 41.1442145393878], [-8.62315108163265, 41.1441244053061], [-8.62286032653061, 41.1440342712245], [-8.62256957142857, 41.1439441371429], [-8.62227881632653, 41.1438540030612], [-8.62198806122449, 41.1436971865889], [-8.62169730612245, 41.1434895043732], [-8.62140655102041, 41.1432818221574], [-8.62111579591837, 41.1430741399417], [-8.62082504081633, 41.1428664577259], [-8.62053428571429, 41.1426587755102], [-8.62024353061224, 41.1424561964422], [-8.6199527755102, 41.1422665059478], [-8.61966202040816, 41.1420768154535], [-8.61937126530612, 41.1418871249591], [-8.61908051020408, 41.1416974344647], [-8.61878975510204, 41.1415077439703], [-8.618499, 41.141376]]
[[-8.614611, 41.149863], [-8.61436432653061, 41.1513903586006], [-8.61411765306122, 41.1517310029155], [-8.61387097959184, 41.1522037609329], [-8.61362430612245, 41.1527809073783], [-8.61337763265306, 41.1527639755102], [-8.61313095918367, 41.1532503325503], [-8.61288428571429, 41.1526079167523], [-8.6126376122449, 41.1519655009543], [-8.61239093877551, 41.1513230851564], [-8.61214426530612, 41.1506806693584], [-8.61189759183674, 41.1503447642649], [-8.61165091836735, 41.1503749691795], [-8.61140424489796, 41.1535810262595], [-8.61115757142857, 41.1535827512487], [-8.61091089795918, 41.153584476238], [-8.6106642244898, 41.1535862012273], [-8.61041755102041, 41.1535879262166], [-8.61017087755102, 41.1535896512059], [-8.60992420408163, 41.1535913761952], [-8.60967753061225, 41.1535931011845], [-8.60943085714286, 41.1535948261738], [-8.60918418367347, 41.1535965511631], [-8.60893751020408, 41.1534512394152], [-8.6086908367347, 41.1525344977155], [-8.60844416326531, 41.1516177560158], [-8.60819748979592, 41.1507010143162], [-8.60795081632653, 41.1497842726165], [-8.60770414285714, 41.1533996734694], [-8.60745746938776, 41.1527849475219], [-8.60721079591837, 41.1521702215743], [-8.60696412244898, 41.1507882551021], [-8.60671744897959, 41.1489916530612], [-8.60647077551021, 41.1509222872841], [-8.60622410204082, 41.1529708983336], [-8.60597742857143, 41.1522851913499], [-8.60573075510204, 41.1515994843662], [-8.60548408163265, 41.1509137773825], [-8.60523740816327, 41.1502280703988], [-8.60499073469388, 41.1495423634151], [-8.60474406122449, 41.1488566564314], [-8.6044973877551, 41.1481709494477], [-8.60425071428572, 41.1477243290816], [-8.60400404081633, 41.1476846851312], [-8.60375736734694, 41.1476375656975], [-8.60351069387755, 41.147575052558], [-8.60326402040816, 41.1475125394185], [-8.60301734693878, 41.147450026279], [-8.60277067346939, 41.1473875131395], [-8.602524, 41.147325]]
[[-8.614341, 41.148333], [-8.61403646938775, 41.1472363505402], [-8.61373193877551, 41.1464078481393], [-8.61342740816326, 41.1468151665306], [-8.61312287755102, 41.1477653020408], [-8.61281834693878, 41.1478386061224], [-8.61251381632653, 41.1469554673469], [-8.61220928571429, 41.1489578571428], [-8.61190475510204, 41.1502818835534], [-8.61160022448979, 41.1503566048632], [-8.61129569387755, 41.1462885214286], [-8.61099116326531, 41.1450475462185], [-8.61068663265306, 41.1441233911565], [-8.61038210204082, 41.1434658167702], [-8.61007757142857, 41.1432382481203], [-8.60977304081633, 41.1432026305048], [-8.60946851020408, 41.1431670128894], [-8.60916397959184, 41.1431313952739], [-8.60885944897959, 41.1430957776584], [-8.60855491836735, 41.143060160043], [-8.6082503877551, 41.1429427056928], [-8.60794585714286, 41.1428607681499], [-8.60764132653061, 41.1427858835731], [-8.60733679591837, 41.1427109989963], [-8.60703226530612, 41.1426361144195], [-8.60672773469388, 41.1425612298428], [-8.60642320408163, 41.142486345266], [-8.60611867346939, 41.1424114606892], [-8.60581414285714, 41.1426627515006], [-8.6055096122449, 41.1431029133939], [-8.60520508163265, 41.1435430752873], [-8.60490055102041, 41.1440023525903], [-8.60459602040816, 41.1446067287284], [-8.60429148979592, 41.1451823423305], [-8.60398695918367, 41.14529040158], [-8.60368242857143, 41.1453984608295], [-8.60337789795918, 41.1454921754317], [-8.60307336734694, 41.1455565953689], [-8.60276883673469, 41.1455357363667], [-8.60246430612245, 41.1454924697223], [-8.6021597755102, 41.145449203078], [-8.60185524489796, 41.1454059364336], [-8.60155071428571, 41.1453626697892], [-8.60124618367347, 41.1452512760709], [-8.60094165306122, 41.1450304077147], [-8.60063712244898, 41.1448095393586], [-8.60033259183673, 41.1445886710025], [-8.60002806122449, 41.1443678026463], [-8.59972353061224, 41.1441477406963], [-8.599419, 41.144094]]
[[-8.620398, 41.147208], [-8.62020385714286, 41.1475701176471], [-8.62000971428571, 41.1470447142857], [-8.61981557142857, 41.1479793477089], [-8.61962142857143, 41.147743690027], [-8.61942728571429, 41.147508032345], [-8.61923314285714, 41.1472723746631], [-8.619039, 41.1470367169811], [-8.61884485714286, 41.1468010592992], [-8.61865071428571, 41.1465654016173], [-8.61845657142857, 41.1463297439353], [-8.61826242857143, 41.1462049513678], [-8.61806828571429, 41.1461161413374], [-8.61787414285714, 41.146027331307], [-8.61768, 41.1459385212766], [-8.61748585714286, 41.1455262857143], [-8.61729171428571, 41.145047105042], [-8.61709757142857, 41.1450452016807], [-8.61690342857143, 41.1450432983193], [-8.61670928571429, 41.145041394958], [-8.61651514285714, 41.1450394915966], [-8.616321, 41.1446774], [-8.61612685714286, 41.1441898857143], [-8.61593271428571, 41.1437023714286], [-8.61573857142857, 41.1432148571429], [-8.61554442857143, 41.1427273428571], [-8.61535028571429, 41.1422398285714], [-8.61515614285714, 41.1427576753247], [-8.614962, 41.143142], [-8.61476785714286, 41.1429811008403], [-8.61457371428571, 41.143144789916], [-8.61437957142857, 41.1433084789916], [-8.61418542857143, 41.1434721680672], [-8.61399128571428, 41.1438907928571], [-8.61379714285714, 41.1451866964286], [-8.613603, 41.1458885840708], [-8.61340885714286, 41.1455827661188], [-8.61321471428571, 41.1452769481669], [-8.61302057142857, 41.1449711302149], [-8.61282642857143, 41.144665312263], [-8.61263228571429, 41.1445147735192], [-8.61243814285714, 41.1453813135889], [-8.612244, 41.1459986842105], [-8.61204985714286, 41.1457902360902], [-8.61185571428571, 41.1455817879699], [-8.61166157142857, 41.1453733398496], [-8.61146742857143, 41.1451648917293], [-8.61127328571428, 41.1454030046838], [-8.61107914285714, 41.1457340023419], [-8.610885, 41.146065]]
[[-8.611128, 41.149485], [-8.61100971428571, 41.1492871585127], [-8.61089142857143, 41.149301741683], [-8.61077314285714, 41.1493163248532], [-8.61065485714286, 41.1493309080235], [-8.61053657142857, 41.1493454911937], [-8.61041828571429, 41.149360074364], [-8.6103, 41.150106], [-8.61018171428572, 41.1505891071429], [-8.61006342857143, 41.1510853285714], [-8.60994514285714, 41.1529404489796], [-8.60982685714286, 41.1514962917505], [-8.60970857142857, 41.1525308752515], [-8.60959028571429, 41.1535654587525], [-8.609472, 41.1546000422535], [-8.60935371428572, 41.1556346257545], [-8.60923542857143, 41.155866], [-8.60911714285714, 41.1574835020408], [-8.60899885714286, 41.1577183836735], [-8.60888057142857, 41.1579532653061], [-8.60876228571429, 41.1581881469388], [-8.608644, 41.1584230285714], [-8.60852571428572, 41.1586828163265], [-8.60840742857143, 41.1589813469388], [-8.60828914285714, 41.159279877551], [-8.60817085714286, 41.1595784081633], [-8.60805257142857, 41.1598769387755], [-8.60793428571429, 41.1601478571429], [-8.607816, 41.1604002], [-8.60769771428571, 41.1606525428571], [-8.60757942857143, 41.1608802857143], [-8.60746114285714, 41.1610019757412], [-8.60734285714286, 41.1609856091644], [-8.60722457142857, 41.1609692425876], [-8.60710628571429, 41.1609528760108], [-8.606988, 41.160936509434], [-8.60686971428571, 41.1609201428571], [-8.60675142857143, 41.1609037762803], [-8.60663314285714, 41.1608874097035], [-8.60651485714286, 41.1608710431267], [-8.60639657142857, 41.1608546765499], [-8.60627828571429, 41.160838309973], [-8.60616, 41.1608219433962], [-8.60604171428571, 41.1607952901099], [-8.60592342857143, 41.1606606263736], [-8.60580514285714, 41.1605259626374], [-8.60568685714286, 41.1603912989011], [-8.60556857142857, 41.1602566351648], [-8.60545028571429, 41.1602295857143], [-8.605332, 41.160285]]
[[-8.617824, 41.146767], [-8.61755528571429, 41.145769978022], [-8.61728657142857, 41.1461056134454], [-8.61701785714286, 41.1503245714286], [-8.61674914285714, 41.1462357969925], [-8.61648042857143, 41.1491267142857], [-8.61621171428571, 41.1487280742857], [-8.615943, 41.147872453125], [-8.61567428571429, 41.1466758348214], [-8.61540557142857, 41.1455940070258], [-8.61513685714286, 41.1456600843091], [-8.61486814285714, 41.1457261615925], [-8.61459942857143, 41.1457922388759], [-8.61433071428571, 41.1458583161592], [-8.614062, 41.1459243934426], [-8.61379328571429, 41.145990470726], [-8.61352457142857, 41.1459962920837], [-8.61325585714286, 41.1459997151956], [-8.61298714285714, 41.1460031383075], [-8.61271842857143, 41.1460065614195], [-8.61244971428571, 41.1460099845314], [-8.612181, 41.14603746], [-8.61191228571429, 41.1460742857143], [-8.61164357142857, 41.1460842380952], [-8.61137485714286, 41.1461083152709], [-8.61110614285714, 41.1461824433498], [-8.61083742857143, 41.1462565714286], [-8.61056871428571, 41.1463306995074], [-8.6103, 41.1464048275862], [-8.61003128571429, 41.146478955665], [-8.60976257142857, 41.1465991666667], [-8.60949385714286, 41.14679075], [-8.60922514285714, 41.1469823333333], [-8.60895642857143, 41.1471739166667], [-8.60868771428571, 41.1477922653061], [-8.608419, 41.1484153464567], [-8.60815028571429, 41.1488342868391], [-8.60788157142857, 41.1492532272216], [-8.60761285714286, 41.149672167604], [-8.60734414285714, 41.1500937157001], [-8.60707542857143, 41.1505353649222], [-8.60680671428571, 41.1509770141443], [-8.606538, 41.1514186633663], [-8.60626928571429, 41.1518082586466], [-8.60600057142857, 41.1521788015038], [-8.60573185714286, 41.1525493443609], [-8.60546314285714, 41.1529477760618], [-8.60519442857143, 41.1532728214286], [-8.60492571428571, 41.153604], [-8.604657, 41.154507]]
[[-8.654607, 41.17761], [-8.65362508163265, 41.179849915734], [-8.65264316326531, 41.1813156122449], [-8.65166124489796, 41.1817008228322], [-8.65067932653061, 41.1757578583905], [-8.64969740816327, 41.1734754633087], [-8.64871548979592, 41.1726850538428], [-8.64773357142857, 41.1718911428571], [-8.64675165306122, 41.171072877551], [-8.64576973469388, 41.1702546122449], [-8.64478781632653, 41.1694356730903], [-8.64380589795918, 41.168614874455], [-8.64282397959184, 41.1677940758198], [-8.64184206122449, 41.1669765505102], [-8.64086014285714, 41.1661664678571], [-8.6398782244898, 41.1653563852041], [-8.63889630612245, 41.1649590409439], [-8.6379143877551, 41.1647074243622], [-8.63693246938776, 41.1644558077806], [-8.63595055102041, 41.1641996555389], [-8.63496863265306, 41.1639424117494], [-8.63398671428572, 41.1636851679598], [-8.63300479591837, 41.1641038643761], [-8.63202287755102, 41.1645678933092], [-8.63104095918367, 41.1632029946595], [-8.63005904081633, 41.1612758651535], [-8.62907712244898, 41.1593487356475], [-8.62809520408163, 41.1585573428571], [-8.62711328571429, 41.1624900952381], [-8.62613136734694, 41.1524052162656], [-8.62514944897959, 41.1490474255994], [-8.62416753061225, 41.1483145102041], [-8.6231856122449, 41.1479872040816], [-8.62220369387755, 41.1477454097866], [-8.6212217755102, 41.1475836164193], [-8.62023985714286, 41.1476115135135], [-8.61925793877551, 41.1476596756757], [-8.61827602040816, 41.1477078378378], [-8.61729410204082, 41.147756], [-8.61631218367347, 41.1478041621622], [-8.61533026530612, 41.1478523243243], [-8.61434834693878, 41.1479004864865], [-8.61336642857143, 41.1479486486487], [-8.61238451020408, 41.1479968108108], [-8.61140259183673, 41.1479123833557], [-8.61042067346939, 41.1477747892738], [-8.60943875510204, 41.1476046887755], [-8.60845683673469, 41.1473597440706], [-8.60747491836735, 41.1462573061224], [-8.606493, 41.14458]]
[[-8.62875, 41.158881], [-8.62869012244898, 41.159196355102], [-8.62863024489796, 41.1595117102041], [-8.62857036734694, 41.1598270653061], [-8.62851048979592, 41.1601424204082], [-8.6284506122449, 41.1597822857143], [-8.62839073469388, 41.1587213303571], [-8.62833085714286, 41.1577527442396], [-8.62827097959184, 41.1577672307439], [-8.62821110204082, 41.1577817172482], [-8.6281512244898, 41.1577962037525], [-8.62809134693878, 41.1578106902568], [-8.62803146938776, 41.1578554723032], [-8.62797159183673, 41.1579410116618], [-8.62791171428571, 41.1588335454545], [-8.62785183673469, 41.1614246103896], [-8.62779195918367, 41.1624020687433], [-8.62773208163265, 41.1625801256713], [-8.62767220408163, 41.1627581825994], [-8.62761232653061, 41.1629362395274], [-8.62755244897959, 41.1631142964554], [-8.62749257142857, 41.1632923533835], [-8.62743269387755, 41.1633462710204], [-8.62737281632653, 41.1635714106122], [-8.62731293877551, 41.1637965502041], [-8.62725306122449, 41.1640216897959], [-8.62719318367347, 41.164219744898], [-8.62713330612245, 41.1643844081633], [-8.62707342857143, 41.1652385918367], [-8.62701355102041, 41.1668191690962], [-8.62695367346939, 41.1683997463557], [-8.62689379591837, 41.168914117347], [-8.62683391836735, 41.1673348469388], [-8.62677404081633, 41.1657555765306], [-8.62671416326531, 41.1681175714286], [-8.62665428571429, 41.1707647894737], [-8.62659440816327, 41.1729794081633], [-8.62653453061225, 41.1699855306123], [-8.62647465306122, 41.1670570408163], [-8.6264147755102, 41.1696601836734], [-8.62635489795918, 41.1745275918367], [-8.62629502040816, 41.174487], [-8.62623514285714, 41.1743454], [-8.62617526530612, 41.173042622449], [-8.6261153877551, 41.1726144489795], [-8.62605551020408, 41.1736369591837], [-8.62599563265306, 41.1727762193878], [-8.62593575510204, 41.1719154795918], [-8.62587587755102, 41.1710547397959], [-8.625816, 41.170194]]
[[-8.610885, 41.145201], [-8.61074063265306, 41.1450963673469], [-8.61059626530612, 41.1455551346939], [-8.61045189795918, 41.1460139020408], [-8.61030753061224, 41.1462292100066], [-8.61016316326531, 41.1463037221856], [-8.61001879591837, 41.1463782343647], [-8.60987442857143, 41.1464527465438], [-8.60973006122449, 41.1465272587228], [-8.60958569387755, 41.1466017709019], [-8.60944132653061, 41.146676283081], [-8.60929695918367, 41.14675079526], [-8.60915259183673, 41.1468253074391], [-8.60900822448979, 41.1468998196182], [-8.60886385714286, 41.1471071181818], [-8.60871948979592, 41.1473184194805], [-8.60857512244898, 41.1475297207792], [-8.60843075510204, 41.1477410220779], [-8.6082863877551, 41.1479523233766], [-8.60814202040816, 41.1481636246753], [-8.60799765306122, 41.1483809693878], [-8.60785328571429, 41.1486456428571], [-8.60770891836735, 41.1489103163265], [-8.60756455102041, 41.1491749897959], [-8.60742018367347, 41.1494396632653], [-8.60727581632653, 41.1497043367347], [-8.60713144897959, 41.1500523673469], [-8.60698708163265, 41.1502376311598], [-8.60684271428571, 41.15050171777], [-8.60669834693878, 41.1507658043803], [-8.60655397959184, 41.1510298909905], [-8.6064096122449, 41.1512939776008], [-8.60626524489796, 41.1515483280239], [-8.60612087755102, 41.1518006774515], [-8.60597651020408, 41.152053026879], [-8.60583214285714, 41.1523053763066], [-8.60568777551021, 41.1525577257342], [-8.60554340816327, 41.1528100751618], [-8.60539904081633, 41.1530624245894], [-8.60525467346939, 41.1533355966199], [-8.60511030612245, 41.1537168166454], [-8.60496593877551, 41.1540980366709], [-8.60482157142857, 41.1544792566964], [-8.60467720408163, 41.153985], [-8.60453283673469, 41.1586450204082], [-8.60438846938776, 41.1598748163265], [-8.60424410204082, 41.1607612255929], [-8.60409973469388, 41.161053862107], [-8.60395536734694, 41.1614412244898], [-8.603811, 41.161383]]
[[-8.615304, 41.142519], [-8.61512234693878, 41.1413954285714], [-8.61494069387755, 41.1421018571429], [-8.61475904081633, 41.1428082857143], [-8.6145773877551, 41.1433416923077], [-8.61439573469388, 41.1427711153846], [-8.61421408163265, 41.1422005384615], [-8.61403242857143, 41.1416299615385], [-8.6138507755102, 41.1411933943996], [-8.61366912244898, 41.1411173535833], [-8.61348746938775, 41.141041312767], [-8.61330581632653, 41.1409652719506], [-8.61312416326531, 41.1408713265306], [-8.61294251020408, 41.1423625102041], [-8.61276085714286, 41.1445257393822], [-8.61257920408163, 41.1447871725041], [-8.61239755102041, 41.145048605626], [-8.61221589795918, 41.1453100387479], [-8.61203424489796, 41.1455714718698], [-8.61185259183674, 41.1458329049917], [-8.61167093877551, 41.1460943381136], [-8.61148928571429, 41.1465829192547], [-8.61130763265306, 41.1451691845608], [-8.61112597959184, 41.1467465621521], [-8.61094432653061, 41.1478595357143], [-8.61076267346939, 41.1478242142857], [-8.61058102040816, 41.1477888928571], [-8.61039936734694, 41.1477535714286], [-8.61021771428571, 41.14771825], [-8.61003606122449, 41.1476829285714], [-8.60985440816327, 41.1476476071429], [-8.60967275510204, 41.1476122857143], [-8.60949110204082, 41.1475769642857], [-8.60930944897959, 41.1475479620231], [-8.60912779591837, 41.1475211089618], [-8.60894614285714, 41.1474942559006], [-8.60876448979592, 41.1474674028394], [-8.60858283673469, 41.1474405497782], [-8.60840118367347, 41.1474028029768], [-8.60821953061225, 41.1471514934786], [-8.60803787755102, 41.1469001839804], [-8.6078562244898, 41.1466488744821], [-8.60767457142857, 41.1463975649839], [-8.60749291836735, 41.1461462554857], [-8.60731126530612, 41.1458949459874], [-8.6071296122449, 41.1451919632653], [-8.60694795918367, 41.1466533061224], [-8.60676630612245, 41.1465017755102], [-8.60658465306122, 41.1454868877551], [-8.606403, 41.144472]]
[[-8.618913, 41.155236], [-8.61875614285714, 41.1552481789639], [-8.61859928571429, 41.155208533752], [-8.61844242857143, 41.15516888854], [-8.61828557142857, 41.1551292433281], [-8.61812871428571, 41.1550895981162], [-8.61797185714286, 41.1550568313641], [-8.617815, 41.1550285263158], [-8.61765814285714, 41.1550002212675], [-8.61750128571428, 41.1549719162191], [-8.61734442857143, 41.1549436111708], [-8.61718757142857, 41.1549153061224], [-8.61703071428571, 41.1548870010741], [-8.61687385714286, 41.1548586960258], [-8.616717, 41.1548303909774], [-8.61656014285714, 41.1548020859291], [-8.61640328571428, 41.1547737808808], [-8.61624642857143, 41.1547454758324], [-8.61608957142857, 41.1547171707841], [-8.61593271428571, 41.1546888657358], [-8.61577585714286, 41.1546605606874], [-8.615619, 41.1547509566929], [-8.61546214285714, 41.1550674499438], [-8.61530528571429, 41.1553839431946], [-8.61514842857143, 41.1557004364454], [-8.61499157142857, 41.1560169296963], [-8.61483471428571, 41.1563334229471], [-8.61467785714286, 41.156649916198], [-8.614521, 41.1569664094488], [-8.61436414285714, 41.1572829026997], [-8.61420728571428, 41.1575993959505], [-8.61405042857143, 41.1579158892014], [-8.61389357142857, 41.1582323824522], [-8.61373671428571, 41.158548875703], [-8.61357985714286, 41.1588653689539], [-8.613423, 41.1591818622047], [-8.61326614285714, 41.1599324952904], [-8.61310928571429, 41.1608124466248], [-8.61295242857143, 41.1616923979592], [-8.61279557142857, 41.1625723492936], [-8.61263871428571, 41.1634523006279], [-8.61248185714286, 41.1628166316964], [-8.612325, 41.160936796875], [-8.61216814285714, 41.1555020714286], [-8.61201128571428, 41.1561951428571], [-8.61185442857143, 41.1564373984963], [-8.61169757142857, 41.1601382512315], [-8.61154071428571, 41.1609874433498], [-8.61138385714286, 41.1617097692308], [-8.611227, 41.162301]]
[[-8.629974, 41.181021], [-8.62961069387755, 41.1794924224924], [-8.6292473877551, 41.1800127132902], [-8.62888408163265, 41.1790778014842], [-8.62852077551021, 41.1803533598735], [-8.62815746938776, 41.1778358019546], [-8.62779416326531, 41.1757303073229], [-8.62743085714286, 41.174765632653], [-8.62706755102041, 41.1785543965014], [-8.62670424489796, 41.1774272532468], [-8.62634093877551, 41.1807359387755], [-8.62597763265306, 41.1708508664193], [-8.62561432653061, 41.1691003914657], [-8.62525102040816, 41.1671833203194], [-8.62488771428571, 41.1655516190476], [-8.62452440816327, 41.1599549991613], [-8.62416110204082, 41.1595045991054], [-8.62379779591837, 41.1590541990495], [-8.62343448979592, 41.1586037989936], [-8.62307118367347, 41.1574489767826], [-8.62270787755102, 41.1562296214162], [-8.62234457142857, 41.1550102660497], [-8.62198126530612, 41.1537909106833], [-8.62161795918367, 41.1525715553169], [-8.62125465306123, 41.1513521999504], [-8.62089134693877, 41.1552223714285], [-8.62052804081633, 41.1551047806123], [-8.62016473469388, 41.1515924310082], [-8.61980142857143, 41.1542060660981], [-8.61943812244898, 41.1553078795584], [-8.61907481632653, 41.1552274757444], [-8.61871151020408, 41.1551470719304], [-8.61834820408163, 41.1555973142857], [-8.61798489795918, 41.1560871795918], [-8.61762159183673, 41.1560347591837], [-8.61725828571429, 41.1559984285714], [-8.61689497959184, 41.1557062414966], [-8.61653167346939, 41.1552251972789], [-8.61616836734694, 41.1547441530612], [-8.61580506122449, 41.1548543071966], [-8.61544175510204, 41.1550302238453], [-8.61507844897959, 41.1552061404941], [-8.61471514285714, 41.1553820571429], [-8.61435183673469, 41.1549159183673], [-8.61398853061224, 41.1542857784257], [-8.61362522448979, 41.1541973535414], [-8.61326191836735, 41.154661997449], [-8.6128986122449, 41.1551842942784], [-8.61253530612245, 41.1551421248178], [-8.612172, 41.153778]]
[[-8.648973, 41.045373], [-8.64717593877551, 41.0528095816327], [-8.64537887755102, 41.0083386734694], [-8.64358181632653, 41.0136136422569], [-8.64178475510204, 41.0224293771429], [-8.63998769387755, 41.0170220816327], [-8.63819063265306, 41.077751133525], [-8.63639357142857, 41.0784608274497], [-8.63459651020408, 41.0791705213744], [-8.63279944897959, 41.0797427849294], [-8.6310023877551, 41.0802957268446], [-8.62920532653061, 41.0808936154814], [-8.62740826530612, 41.0815308993077], [-8.62561120408163, 41.0822244042937], [-8.62381414285714, 41.0830785918367], [-8.62201708163265, 41.0838237372223], [-8.62022002040816, 41.0843485427127], [-8.61842295918367, 41.0848720264956], [-8.61662589795918, 41.0853772089428], [-8.61482883673469, 41.08588239139], [-8.6130317755102, 41.0861272896983], [-8.61123471428571, 41.0862776414343], [-8.60943765306122, 41.0864925786904], [-8.60764059183673, 41.0869372502817], [-8.60584353061224, 41.087381921873], [-8.60404646938776, 41.0881188423775], [-8.60224940816327, 41.0889428404966], [-8.60045234693878, 41.0894641608096], [-8.59865528571429, 41.0897810699467], [-8.5968582244898, 41.0902241142857], [-8.59506116326531, 41.0912304685714], [-8.59326410204082, 41.0921972678571], [-8.59146704081633, 41.0929834821429], [-8.58966997959184, 41.0937696964286], [-8.58787291836735, 41.0939162207714], [-8.58607585714286, 41.0940190187651], [-8.58427879591837, 41.0937363424133], [-8.58248173469388, 41.0931654210435], [-8.58068467346939, 41.1430641887755], [-8.5788876122449, 41.1479195639717], [-8.57709055102041, 41.1383742769679], [-8.57529348979592, 41.1390216822998], [-8.57349642857143, 41.0924224285714], [-8.57169936734694, 41.1175894012866], [-8.56990230612245, 41.1302730451128], [-8.56810524489796, 41.1070500562266], [-8.56630818367347, 41.1098501020405], [-8.56451112244898, 41.1612474810496], [-8.56271406122449, 41.160668516286], [-8.560917, 41.159286]]
[[-8.593551, 41.150862], [-8.59279555102041, 41.1506934360902], [-8.59204010204082, 41.1523362641056], [-8.59128465306122, 41.1536015552637], [-8.59052920408163, 41.1529475985379], [-8.58977375510204, 41.149857122449], [-8.58901830612245, 41.1551257124304], [-8.58826285714286, 41.152698112782], [-8.58750740816327, 41.1495526176155], [-8.58675195918367, 41.1489882258813], [-8.58599651020408, 41.1518090728863], [-8.58524106122449, 41.155734816035], [-8.5844856122449, 41.155889503207], [-8.58373016326531, 41.1559997767991], [-8.58297471428571, 41.1560421879699], [-8.58221926530612, 41.1560845991407], [-8.58146381632653, 41.1560495816319], [-8.58070836734694, 41.1524725040816], [-8.57995291836735, 41.1520728411079], [-8.57919746938775, 41.156721619898], [-8.57844202040816, 41.1582295740905], [-8.57768657142857, 41.1577724464285], [-8.57693112244898, 41.1443474885204], [-8.57617567346939, 41.1556215274991], [-8.5754202244898, 41.1549241152929], [-8.5746647755102, 41.1475871108713], [-8.57390932653061, 41.1601510827068], [-8.57315387755102, 41.1461595506039], [-8.57239842857143, 41.1565088571429], [-8.57164297959184, 41.1591252955892], [-8.57088753061224, 41.1563788827616], [-8.57013208163265, 41.1533182899787], [-8.56937663265306, 41.159876320197], [-8.56862118367347, 41.1522314280613], [-8.56786573469388, 41.1614566616042], [-8.56711028571429, 41.1618203265306], [-8.56635483673469, 41.1450072530216], [-8.5655993877551, 41.1404817319985], [-8.56484393877551, 41.1407097920678], [-8.56408848979592, 41.1409378521371], [-8.56333304081633, 41.141051635124], [-8.56257759183673, 41.1410821240963], [-8.56182214285714, 41.1411126130685], [-8.56106669387755, 41.139993580666], [-8.56031124489796, 41.1369255844898], [-8.55955579591837, 41.1352973517201], [-8.55880034693877, 41.1356686009329], [-8.55804489795918, 41.1360398501458], [-8.55728944897959, 41.1366501365107], [-8.556534, 41.137272]]
[[-8.655048, 41.191056], [-8.65351010204082, 41.1843710312125], [-8.65197220408163, 41.176089773362], [-8.65043430612245, 41.1740582836318], [-8.64889640816327, 41.17278716389], [-8.64735851020408, 41.1715244392829], [-8.6458206122449, 41.1702669315594], [-8.64428271428572, 41.1691989128417], [-8.64274481632653, 41.1683217002873], [-8.64120691836735, 41.1687993324021], [-8.63966902040816, 41.1694665874331], [-8.63813112244898, 41.1700936282774], [-8.6365932244898, 41.1706475880912], [-8.63505532653061, 41.1712015479049], [-8.63351742857143, 41.1717555077187], [-8.63197953061225, 41.1720762240308], [-8.63044163265306, 41.172382881345], [-8.62890373469388, 41.1726895386592], [-8.6273658367347, 41.1729902216154], [-8.62582793877551, 41.17314665881], [-8.62429004081633, 41.1733030960046], [-8.62275214285714, 41.1734595331992], [-8.62121424489796, 41.1736199956467], [-8.61967634693878, 41.1737898391429], [-8.61813844897959, 41.1739596826392], [-8.61660055102041, 41.1741295261354], [-8.61506265306122, 41.1742209594314], [-8.61352475510204, 41.1742092910099], [-8.61198685714286, 41.1741976225883], [-8.61044895918367, 41.1741859541668], [-8.60891106122449, 41.1737377157515], [-8.60737316326531, 41.1729673506596], [-8.60583526530612, 41.1721969855677], [-8.60429736734694, 41.1716999642857], [-8.60275946938776, 41.1716168988095], [-8.60122157142857, 41.1715338333333], [-8.59968367346939, 41.1714507678571], [-8.5981457755102, 41.171418], [-8.59660787755102, 41.171418], [-8.59506997959184, 41.171418], [-8.59353208163265, 41.165441707287], [-8.59199418367347, 41.1450590193495], [-8.59045628571429, 41.145823238961], [-8.5889183877551, 41.1307309455782], [-8.58738048979592, 41.1374014897959], [-8.58584259183674, 41.1621336964286], [-8.58430469387755, 41.1325673100471], [-8.58276679591837, 41.156134255102], [-8.58122889795918, 41.1508580641399], [-8.579691, 41.148108]]
